Price,Dealer,Vin,Condition,Year,Make,Model,Trim,Date
"$14,488",Dealer 4,,Used,2021,RAM,Promaster city,cargo van tradesman,2025-05-05
"$19,700",Dealer 4,,Used,2018,RAM,1500,express,2025-05-05
"$22,988",Dealer 4,,Used,2022,RAM,1500,big horn,2025-05-05
"$23,997",Dealer 4,,Used,2021,RAM,1500,classic slt,2025-05-05
"$24,918",Dealer 4,,Used,2014,RAM,2500,mega cab laramie,2025-05-05
"$25,699",Dealer 4,,Used,2015,RAM,2500,slt,2025-05-05
"$25,888",Dealer 4,,Used,2021,RAM,Promaster cargo,van,2025-05-05
"$26,448",Dealer 4,,Used,2023,RAM,Promaster cargo,van high roof,2025-05-05
"$26,699",Dealer 4,,Used,2022,RAM,1500,big horn,2025-05-05
"$26,800",Dealer 4,,Used,2019,RAM,1500,big horn/lone star,2025-05-05
"$26,900",Dealer 4,,Used,2022,RAM,1500,lone star,2025-05-05
"$26,900",Dealer 4,,Used,2018,RAM,1500,big horn,2025-05-05
"$26,995",Dealer 4,,Used,2019,RAM,1500,big horn/lone star,2025-05-05
"$28,000",Dealer 4,,Used,2022,RAM,1500,big horn,2025-05-05
"$28,199",Dealer 4,,Used,2022,RAM,1500,big horn,2025-05-05
"$28,999",Dealer 4,,Used,2023,RAM,Promaster cargo,van,2025-05-05
"$32,500",Dealer 4,,Used,2022,RAM,1500,big horn,2025-05-05
"$30,500",Dealer 4,,Used,2021,RAM,1500,classic warlock,2025-05-05
"$31,420",Dealer 4,,Used,2023,RAM,Promaster cargo,van,2025-05-05
"$31,500",Dealer 4,,Used,2023,RAM,1500,classic slt,2025-05-05
"$31,600",Dealer 4,,Used,2020,RAM,1500,big horn,2025-05-05
"$31,900",Dealer 4,,Used,2019,RAM,1500,big horn/lone star,2025-05-05
"$32,400",Dealer 4,,Used,2022,RAM,1500,big horn/lone star,2025-05-05
"$32,798",Dealer 4,,Used,2023,RAM,Promaster cargo,van high roof,2025-05-05
"$33,486",Dealer 4,,Used,2023,RAM,Promaster cargo,van,2025-05-05
"$33,498",Dealer 4,,Used,2023,RAM,Promaster cargo,van high roof,2025-05-05
"$33,500",Dealer 4,,Used,2023,RAM,Promaster cargo,van high roof,2025-05-05
"$33,597",Dealer 4,,Used,2023,RAM,Promaster cargo,van high roof,2025-05-05
"$33,877",Dealer 4,,Used,2021,RAM,1500,big horn,2025-05-05
"$33,900",Dealer 4,,Used,2023,RAM,1500,lone star,2025-05-05
"$33,999",Dealer 4,,Used,2022,RAM,1500,big horn,2025-05-05
"$34,399",Dealer 4,,Used,2020,RAM,1500,limited,2025-05-05
"$34,500",Dealer 4,,Used,2023,RAM,1500,classic warlock,2025-05-05
"$34,522",Dealer 4,,Used,2023,RAM,1500,big horn,2025-05-05
"$34,689",Dealer 4,,Used,2021,RAM,1500,big horn,2025-05-05
"$34,900",Dealer 4,,Used,2024,RAM,1500,classic tradesman,2025-05-05
"$35,884",Dealer 4,,Used,2020,RAM,1500,limited,2025-05-05
"$37,888",Dealer 4,,Used,2023,RAM,Promaster cargo,van,2025-05-05
"$37,888",Dealer 4,,Used,2023,RAM,Promaster cargo,van,2025-05-05
"$37,900",Dealer 4,,Used,2022,RAM,3500,tradesman,2025-05-05
"$37,988",Dealer 4,,Used,2023,RAM,Promaster cargo,van,2025-05-05
"$39,755",Dealer 4,,Used,2021,RAM,1500,rebel,2025-05-05
"$39,877",Dealer 4,,Used,2018,RAM,3500,laramie,2025-05-05
"$41,500",Dealer 4,,Used,2021,RAM,1500,rebel,2025-05-05
"$41,999",Dealer 4,,Used,2014,RAM,2500,longhorn,2025-05-05
"$43,700",Dealer 4,,Used,2023,RAM,2500,big horn,2025-05-05
"$43,775",Dealer 4,,Used,2021,RAM,1500,limited,2025-05-05
"$45,412",Dealer 4,,Used,2024,RAM,1500,rebel,2025-05-05
"$46,900",Dealer 4,,Used,2025,RAM,1500,warlock,2025-05-05
"$48,700",Dealer 4,,Used,2019,RAM,3500,longhorn,2025-05-05
"$49,534",Dealer 4,,Used,2024,RAM,2500,big horn,2025-05-05
"$51,900",Dealer 4,,Used,2024,RAM,2500,tradesman,2025-05-05
"$53,500",Dealer 4,,Used,2025,RAM,1500,laramie,2025-05-05
"$55,700",Dealer 4,,Used,2020,RAM,2500,longhorn,2025-05-05
"$56,795",Dealer 4,,Used,2022,RAM,2500,laramie,2025-05-05
"$62,800",Dealer 4,,Used,2024,RAM,3500,tradesman,2025-05-05
"$71,900",Dealer 4,,Used,2025,RAM,1500,limited,2025-05-05
"$72,183",Dealer 4,,Used,2021,RAM,1500,trx,2025-05-05
"$78,600",Dealer 4,,Used,2022,RAM,1500,trx,2025-05-05
,Dealer 4,,Used,2016,RAM,1500,laramie,2025-05-05
"$4,975",Dealer 4,,Used,2010,Nissan,Altima,2.5 s,2025-05-05
"$5,798",Dealer 4,,Used,2011,Buick,Enclave,cxl-1,2025-05-05
"$5,990",Dealer 4,,Used,2010,Ford,Focus,se,2025-05-05
"$5,991",Dealer 4,,Used,2008,Honda,Accord,cpe lx-s,2025-05-05
"$5,995",Dealer 4,,Used,2006,Buick,Lacrosse,cx,2025-05-05
"$7,997",Dealer 4,,Used,2017,Chevrolet,Spark,ls,2025-05-05
"$7,255",Dealer 4,,Used,2013,Hyundai,Sonata,limited,2025-05-05
"$7,321",Dealer 4,,Used,2014,Chevrolet,Cruze,2lt,2025-05-05
"$7,495",Dealer 4,,Used,2013,Chevrolet,Volt,,2025-05-05
"$7,498",Dealer 4,,Used,2013,Hyundai,Elantra,limited,2025-05-05
"$7,498",Dealer 4,,Used,2012,Lincoln,MKZ,base,2025-05-05
"$7,506",Dealer 4,,Used,2013,Hyundai,Veloster,w/black int,2025-05-05
"$7,798",Dealer 4,,Used,2013,Ford,Focus,st,2025-05-05
"$7,800",Dealer 4,,Used,2018,Hyundai,Elantra,sel,2025-05-05
"$7,986",Dealer 4,,Used,2012,Ford,Edge,limited,2025-05-05
"$7,987",Dealer 4,,Used,2017,Hyundai,Accent,se,2025-05-05
"$7,987",Dealer 4,,Used,2016,Hyundai,Accent,se,2025-05-05
"$7,995",Dealer 4,,Used,2013,Ford,Escape,s,2025-05-05
"$8,498",Dealer 4,,Used,2017,Hyundai,Sonata,sport,2025-05-05
"$8,500",Dealer 4,,Used,2007,Toyota,Camry,le,2025-05-05
"$8,698",Dealer 4,,Used,2016,Buick,Encore,base,2025-05-05
"$8,700",Dealer 4,,Used,2017,Hyundai,Accent,sport,2025-05-05
"$8,718",Dealer 4,,Used,2008,Toyota,Camry,le,2025-05-05
"$8,733",Dealer 4,,Used,2011,Honda,Pilot,lx,2025-05-05
"$8,888",Dealer 4,,Used,2011,Acura,TL,base,2025-05-05
"$8,956",Dealer 4,,Used,2015,Nissan,Quest,3.5 sv,2025-05-05
"$8,987",Dealer 4,,Used,2015,Toyota,Camry,hybrid le,2025-05-05
"$8,990",Dealer 4,,Used,2013,Mazda,3,i touring,2025-05-05
"$8,995",Dealer 4,,Used,2017,KIA,Forte,lx,2025-05-05
"$8,995",Dealer 4,,Used,2016,Chevrolet,Sonic,lt,2025-05-05
"$8,999",Dealer 4,,Used,2016,Hyundai,Veloster,turbo,2025-05-05
"$8,999",Dealer 4,,Used,2005,BMW,Z4,2.5i,2025-05-05
"$8,999",Dealer 4,,Used,2013,Honda,Accord,sdn ex-l,2025-05-05
"$9,275",Dealer 4,,Used,2015,Ford,Escape,se,2025-05-05
"$9,295",Dealer 4,,Used,2017,Hyundai,Sonata,sport,2025-05-05
"$9,500",Dealer 4,,Used,2012,GMC,Sierra,1500 sle,2025-05-05
"$9,533",Dealer 4,,Used,2014,Hyundai,Sonata,hybrid limited,2025-05-05
"$9,653",Dealer 4,,Used,2014,Hyundai,Sonata,gls,2025-05-05
"$9,688",Dealer 4,,Used,2017,Nissan,Pathfinder,sv,2025-05-05
"$9,777",Dealer 4,,Used,2011,Cadillac,Escalade,esv premium,2025-05-05
"$9,786",Dealer 4,,Used,2016,Hyundai,Tucson,se,2025-05-05
"$11,000",Dealer 4,,Used,2015,Nissan,Sentra,sr,2025-05-05
"$9,898",Dealer 4,,Used,2014,Lexus,RX,350 350,2025-05-05
"$9,898",Dealer 4,,Used,2017,Chevrolet,Equinox,lt,2025-05-05
"$9,900",Dealer 4,,Used,2013,Hyundai,Elantra,gls pzev,2025-05-05
"$9,950",Dealer 4,,Used,2021,Mitsubishi,Mirage,es,2025-05-05
"$9,950",Dealer 4,,Used,2020,Nissan,Versa,sv,2025-05-05
"$9,987",Dealer 4,,Used,2018,Hyundai,Elantra,sel,2025-05-05
"$9,987",Dealer 4,,Used,2016,Ford,Focus,se,2025-05-05
"$9,991",Dealer 4,,Used,2017,Ford,Flex,limited,2025-05-05
"$9,995",Dealer 4,,Used,2016,KIA,Sorento,ex,2025-05-05
"$11,446",Dealer 4,,Used,2015,Nissan,Rogue,s,2025-05-05
"$10,698",Dealer 4,,Used,2014,Lexus,CT,200h,2025-05-05
"$10,762",Dealer 4,,Used,2013,Honda,Accord,sport,2025-05-05
"$10,875",Dealer 4,,Used,2014,Toyota,Corolla,eco,2025-05-05
"$10,900",Dealer 4,,Used,2018,Subaru,Crosstrek,premium,2025-05-05
"$10,900",Dealer 4,,Used,2017,Hyundai,Santa,fe sport 2.4l,2025-05-05
"$10,900",Dealer 4,,Used,2013,Volkswagen,Beetle,coupe 2.0t turbo w/sun/sound,2025-05-05
"$10,900",Dealer 4,,Used,2012,Ford,F-150,xlt,2025-05-05
"$10,986",Dealer 4,,Used,2016,Volkswagen,Jetta,sedan 1.4t s w/technology,2025-05-05
"$10,987",Dealer 4,,Used,2005,Chevrolet,Colorado,ls z85,2025-05-05
"$10,995",Dealer 4,,Used,2015,Audi,A4,premium,2025-05-05
"$10,995",Dealer 4,,Used,2019,KIA,Sportage,lx,2025-05-05
"$10,995",Dealer 4,,Used,2014,Ford,Escape,se,2025-05-05
"$10,998",Dealer 4,,Used,2012,Mercedes-benz,ML,350 bluetec®,2025-05-05
"$11,286",Dealer 4,,Used,2015,KIA,Soul,!,2025-05-05
"$11,291",Dealer 4,,Used,2010,Lexus,Hs,250h,2025-05-05
"$11,298",Dealer 4,,Used,2018,Chevrolet,Cruze,lt,2025-05-05
"$11,434",Dealer 4,,Used,2010,Toyota,Camry,le,2025-05-05
"$11,441",Dealer 4,,Used,2015,KIA,Sorento,lx,2025-05-05
"$11,484",Dealer 4,,Used,2010,Honda,CR-V,ex,2025-05-05
"$11,598",Dealer 4,,Used,2013,Audi,A5,prestige,2025-05-05
"$11,600",Dealer 4,,Used,2020,Ford,Ecosport,se,2025-05-05
"$11,749",Dealer 4,,Used,2015,Buick,Encore,premium,2025-05-05
"$11,850",Dealer 4,,Used,2014,Honda,Accord,sedan ex-l,2025-05-05
"$11,887",Dealer 4,,Used,2019,KIA,Optima,lx,2025-05-05
"$11,898",Dealer 4,,Used,2020,KIA,Optima,lx,2025-05-05
"$11,988",Dealer 4,,Used,2017,Volkswagen,Passat,r-line w/comfort pkg,2025-05-05
"$11,991",Dealer 4,,Used,2015,Subaru,Xv,crosstrek premium,2025-05-05
"$11,998",Dealer 4,,Used,2010,Honda,Accord,exl,2025-05-05
"$12,000",Dealer 4,,Used,2008,GMC,Sierra,1500 sle1,2025-05-05
"$12,250",Dealer 4,,Used,2020,Chevrolet,Sonic,lt,2025-05-05
"$12,287",Dealer 4,,Used,2011,Honda,Accord,ex-l,2025-05-05
"$12,350",Dealer 4,,Used,2016,Nissan,Altima,2.5 s,2025-05-05
"$12,416",Dealer 4,,Used,2017,Ford,Escape,s,2025-05-05
"$12,495",Dealer 4,,Used,2019,Ford,Ecosport,titanium,2025-05-05
"$12,498",Dealer 4,,Used,2020,KIA,Sportage,lx,2025-05-05
"$12,500",Dealer 4,,Used,2019,Ford,Ecosport,se,2025-05-05
"$12,581",Dealer 4,,Used,2017,Audi,Q5,premium plus,2025-05-05
"$12,900",Dealer 4,,Used,2016,Nissan,Nv,,2025-05-05
"$12,975",Dealer 4,,Used,2005,Lexus,Sc,430,2025-05-05
"$12,990",Dealer 4,,Used,2015,Toyota,Camry,hybrid le,2025-05-05
"$12,991",Dealer 4,,Used,2018,Ford,Escape,s,2025-05-05
"$12,995",Dealer 4,,Used,2016,BMW,X1,xdrive28i,2025-05-05
"$12,995",Dealer 4,,Used,2017,Hyundai,Veloster,turbo r-spec,2025-05-05
"$12,995",Dealer 4,,Used,2017,Ford,Fusion,se,2025-05-05
"$12,995",Dealer 4,,Used,2012,Honda,Accord,sdn lx,2025-05-05
"$12,995",Dealer 4,,Used,2014,GMC,Yukon,denali,2025-05-05
"$12,998",Dealer 4,,Used,2021,Mitsubishi,Mirage,le,2025-05-05
"$13,222",Dealer 4,,Used,2019,Hyundai,Elantra,se,2025-05-05
"$13,450",Dealer 4,,Used,2016,Scion,Im,,2025-05-05
"$13,474",Dealer 4,,Used,2017,Honda,Accord,sedan sport,2025-05-05
"$13,488",Dealer 4,,Used,2016,Toyota,Corolla,s,2025-05-05
"$13,498",Dealer 4,,Used,2015,Honda,Civic,sedan lx,2025-05-05
"$13,533",Dealer 4,,Used,2021,Nissan,Sentra,sv,2025-05-05
"$13,590",Dealer 4,,Used,2013,Hyundai,Equus,ultimate,2025-05-05
"$13,595",Dealer 4,,Used,2021,Hyundai,Kona,se,2025-05-05
"$13,750",Dealer 4,,Used,2015,Hyundai,Elantra,limited,2025-05-05
"$13,800",Dealer 4,,Used,2019,Nissan,Rogue,s,2025-05-05
"$13,804",Dealer 4,,Used,2014,Honda,Civic,sedan si,2025-05-05
"$13,868",Dealer 4,,Used,2021,Nissan,Sentra,sv,2025-05-05
"$13,988",Dealer 4,,Used,2018,Ford,C-max,hybrid titanium,2025-05-05
"$13,991",Dealer 4,,Used,2016,Hyundai,Tucson,limited,2025-05-05
"$13,991",Dealer 4,,Used,2017,Subaru,Forester,premium,2025-05-05
"$13,991",Dealer 4,,Used,2016,Buick,Enclave,leather,2025-05-05
"$13,996",Dealer 4,,Used,2019,KIA,Sorento,l,2025-05-05
"$13,999",Dealer 4,,Used,2018,Alfa romeo,Stelvio,,2025-05-05
"$14,019",Dealer 4,,Used,2013,Toyota,Highlander,limited,2025-05-05
"$14,266",Dealer 4,,Used,2019,Ford,Escape,titanium,2025-05-05
"$14,488",Dealer 4,,Used,2020,Toyota,Corolla,le,2025-05-05
"$14,489",Dealer 4,,Used,2019,Toyota,Corolla,l,2025-05-05
"$14,500",Dealer 4,,Used,2020,KIA,Sportage,s,2025-05-05
"$14,500",Dealer 4,,Used,2021,KIA,Soul,s,2025-05-05
"$14,595",Dealer 4,,Used,2013,Ford,F-150,xlt,2025-05-05
"$14,598",Dealer 4,,Used,2015,Toyota,Camry,se,2025-05-05
"$14,670",Dealer 4,,Used,2020,Mitsubishi,Outlander,sport es 2.0,2025-05-05
"$14,695",Dealer 4,,Used,2019,KIA,Sportage,lx,2025-05-05
"$14,698",Dealer 4,,Used,2018,Toyota,C-HR,xle,2025-05-05
"$14,798",Dealer 4,,Used,2020,KIA,Soul,gt-line,2025-05-05
"$14,866",Dealer 4,,Used,2018,Volkswagen,Golf,sportwagen sel,2025-05-05
"$14,898",Dealer 4,,Used,2020,Hyundai,Sonata,sel plus,2025-05-05
"$14,898",Dealer 4,,Used,2017,Honda,Accord,sedan sport,2025-05-05
"$14,900",Dealer 4,,Used,2017,Nissan,Pathfinder,platinum,2025-05-05
"$17,900",Dealer 4,,Used,2016,Nissan,Murano,s,2025-05-05
"$14,957",Dealer 4,,Used,2020,Nissan,Rogue,sport s,2025-05-05
"$14,987",Dealer 4,,Used,2015,Toyota,Prius,five,2025-05-05
"$14,987",Dealer 4,,Used,2021,Nissan,Sentra,s,2025-05-05
"$14,995",Dealer 4,,Used,2005,Ford,Super,duty f-250 king ranch,2025-05-05
"$14,995",Dealer 4,,Used,2013,Ford,F-150,xlt,2025-05-05
"$14,998",Dealer 4,,Used,2020,Nissan,Kicks,sr,2025-05-05
"$15,238",Dealer 4,,Used,2018,Mazda,CX-5,sport,2025-05-05
"$15,249",Dealer 4,,Used,2013,Lexus,RX,350,2025-05-05
"$15,486",Dealer 4,,Used,2011,Ford,Mustang,gt premium,2025-05-05
"$15,491",Dealer 4,,Used,2017,Mazda,3,4-door touring,2025-05-05
"$15,498",Dealer 4,,Used,2013,GMC,Sierra,1500 sle,2025-05-05
"$15,498",Dealer 4,,Used,2017,Chevrolet,Silverado,1500 lt,2025-05-05
"$15,544",Dealer 4,,Used,2018,Hyundai,Sonata,sel,2025-05-05
"$15,600",Dealer 4,,Used,2022,KIA,Sportage,lx,2025-05-05
"$15,700",Dealer 4,,Used,2014,Honda,Accord,sedan sport,2025-05-05
"$15,798",Dealer 4,,Used,2020,Nissan,Pathfinder,sl,2025-05-05
"$15,800",Dealer 4,,Used,2017,Audi,A6,premium plus,2025-05-05
"$15,800",Dealer 4,,Used,2021,Mitsubishi,Outlander,sport 2.0 es,2025-05-05
"$15,825",Dealer 4,,Used,2017,Ford,Explorer,xlt,2025-05-05
"$15,850",Dealer 4,,Used,2020,Ford,Fusion,s,2025-05-05
"$15,890",Dealer 4,,Used,2019,Nissan,Rogue,sport s,2025-05-05
"$15,900",Dealer 4,,Used,2019,Chevrolet,Equinox,ls,2025-05-05
"$15,972",Dealer 4,,Used,2019,Hyundai,Kona,sel,2025-05-05
"$15,975",Dealer 4,,Used,2019,Hyundai,Kona,se,2025-05-05
"$17,000",Dealer 4,,Used,2003,Nissan,350Z,touring,2025-05-05
"$16,000",Dealer 4,,Used,2023,KIA,Rio,s,2025-05-05
"$16,143",Dealer 4,,Used,2020,Volkswagen,Tiguan,2.0t se,2025-05-05
"$16,190",Dealer 4,,Used,2016,Lexus,ES,350,2025-05-05
"$16,391",Dealer 4,,Used,2016,Mazda,CX-5,grand touring,2025-05-05
"$16,485",Dealer 4,,Used,2022,Hyundai,Elantra,sel,2025-05-05
"$16,500",Dealer 4,,Used,2018,Honda,Accord,sedan lx 1.5t,2025-05-05
"$16,586",Dealer 4,,Used,2022,Chevrolet,Malibu,ls,2025-05-05
"$16,599",Dealer 4,,Used,2015,Land rover,Lr4,lux,2025-05-05
"$16,700",Dealer 4,,Used,2020,Chevrolet,Equinox,lt,2025-05-05
"$16,790",Dealer 4,,Used,2022,Chevrolet,Malibu,lt,2025-05-05
"$16,836",Dealer 4,,Used,2022,Nissan,Sentra,s,2025-05-05
"$16,900",Dealer 4,,Used,2023,Hyundai,Elantra,se,2025-05-05
"$16,900",Dealer 4,,Used,2015,Chevrolet,Silverado,1500 lt,2025-05-05
"$16,992",Dealer 4,,Used,2022,Toyota,Corolla,le,2025-05-05
"$16,998",Dealer 4,,Used,2015,Toyota,4runner,sr5,2025-05-05
"$16,998",Dealer 4,,Used,2015,Chevrolet,Silverado,1500 lt,2025-05-05
"$20,975",Dealer 4,,Used,2015,Tesla,Model s,p85d,2025-05-05
"$17,121",Dealer 4,,Used,2022,KIA,Soul,lx,2025-05-05
"$21,500",Dealer 4,,Used,2022,Toyota,Corolla,le,2025-05-05
"$17,295",Dealer 4,,Used,2019,Mazda,CX-5,touring,2025-05-05
"$17,295",Dealer 4,,Used,2015,Toyota,Rav4,xle,2025-05-05
"$19,988",Dealer 4,,Used,2023,Mitsubishi,Outlander,sport se,2025-05-05
"$17,391",Dealer 4,,Used,2014,Mercedes-benz,E,350,2025-05-05
"$17,405",Dealer 4,,Used,2014,Lexus,Gs,350,2025-05-05
"$17,488",Dealer 4,,Used,2018,Mazda,3,4-door grand touring,2025-05-05
"$17,498",Dealer 4,,Used,2016,Chevrolet,Silverado,1500 lt,2025-05-05
"$17,500",Dealer 4,,Used,2022,Hyundai,Kona,sel,2025-05-05
"$17,517",Dealer 4,,Used,2020,Hyundai,Tucson,sel,2025-05-05
"$17,552",Dealer 4,,Used,2014,Toyota,Avalon,limited,2025-05-05
"$17,572",Dealer 4,,Used,2018,Volkswagen,Atlas,3.6l v6 sel,2025-05-05
"$17,798",Dealer 4,,Used,2021,Hyundai,Tucson,se,2025-05-05
"$17,800",Dealer 4,,Used,2022,KIA,Sportage,lx,2025-05-05
"$17,822",Dealer 4,,Used,2015,GMC,Yukon,xl slt,2025-05-05
"$17,846",Dealer 4,,Used,2021,KIA,Soul,gt-line,2025-05-05
"$17,850",Dealer 4,,Used,2017,Toyota,Corolla,se,2025-05-05
"$17,886",Dealer 4,,Used,2023,Chevrolet,Equinox,ls,2025-05-05
"$17,899",Dealer 4,,Used,2018,Audi,Q5,premium plus,2025-05-05
"$19,800",Dealer 4,,Used,2021,Nissan,Sentra,sv,2025-05-05
"$17,988",Dealer 4,,Used,2020,Toyota,Corolla,le,2025-05-05
"$17,990",Dealer 4,,Used,2020,Ford,Fusion,se,2025-05-05
"$17,990",Dealer 4,,Used,2016,Honda,CR-V,lx,2025-05-05
"$17,995",Dealer 4,,Used,2018,Alfa romeo,Giulia,ti sport,2025-05-05
"$17,995",Dealer 4,,Used,2017,Mercedes-benz,GLE,350,2025-05-05
"$18,988",Dealer 4,,Used,2024,Nissan,Versa,s,2025-05-05
"$18,000",Dealer 4,,Used,2023,Chevrolet,Malibu,lt,2025-05-05
"$18,068",Dealer 4,,Used,2017,Honda,Civic,ex,2025-05-05
"$18,158",Dealer 4,,Used,2013,Ford,F-150,fx4,2025-05-05
"$21,900",Dealer 4,,Used,2022,Hyundai,Sonata,se,2025-05-05
"$20,871",Dealer 4,,Used,2021,Toyota,Corolla,le,2025-05-05
"$18,288",Dealer 4,,Used,2021,Nissan,Kicks,sv,2025-05-05
"$18,298",Dealer 4,,Used,2015,BMW,2,series 228i xdrive,2025-05-05
"$18,399",Dealer 4,,Used,2021,KIA,Soul,turbo,2025-05-05
"$18,403",Dealer 4,,Used,2017,Mazda,CX-5,grand touring,2025-05-05
"$19,750",Dealer 4,,Used,2022,Toyota,Corolla,le,2025-05-05
"$18,492",Dealer 4,,Used,2022,Hyundai,Venue,limited,2025-05-05
"$18,980",Dealer 4,,Used,2018,Nissan,Murano,s,2025-05-05
"$18,500",Dealer 4,,Used,2021,Chevrolet,Traverse,lt cloth,2025-05-05
"$18,500",Dealer 4,,Used,2019,Ford,F-150,xlt,2025-05-05
"$18,500",Dealer 4,,Used,2013,Ford,Super,duty f-350 srw xl,2025-05-05
"$18,650",Dealer 4,,Used,2019,Ford,Escape,titanium,2025-05-05
"$20,996",Dealer 4,,Used,2021,Toyota,Corolla,le,2025-05-05
"$18,688",Dealer 4,,Used,2017,Honda,CR-V,ex-l,2025-05-05
"$18,695",Dealer 4,,Used,2020,Hyundai,Tucson,sel,2025-05-05
"$18,773",Dealer 4,,Used,2017,Honda,CR-V,ex,2025-05-05
"$18,788",Dealer 4,,Used,2020,Chevrolet,Equinox,lt,2025-05-05
"$18,795",Dealer 4,,Used,2018,Toyota,Camry,xle,2025-05-05
"$18,798",Dealer 4,,Used,2023,Hyundai,Venue,limited,2025-05-05
"$18,798",Dealer 4,,Used,2021,Hyundai,Elantra,limited,2025-05-05
"$18,798",Dealer 4,,Used,2017,Toyota,Highlander,xle,2025-05-05
"$18,798",Dealer 4,,Used,2020,Chevrolet,Malibu,ls,2025-05-05
"$18,800",Dealer 4,,Used,2020,Ford,Edge,sel,2025-05-05
"$18,900",Dealer 4,,Used,2019,Subaru,Crosstrek,limited,2025-05-05
"$18,900",Dealer 4,,Used,2023,Mitsubishi,Outlander,sport 2.0 es,2025-05-05
"$18,900",Dealer 4,,Used,2020,Mitsubishi,Outlander,le,2025-05-05
"$18,900",Dealer 4,,Used,2017,Honda,Pilot,ex-l,2025-05-05
"$18,900",Dealer 4,,Used,2018,Chevrolet,Colorado,4wd work truck,2025-05-05
"$18,987",Dealer 4,,Used,2022,Chevrolet,Malibu,ls,2025-05-05
"$18,988",Dealer 4,,Used,2019,Nissan,Murano,platinum,2025-05-05
"$18,990",Dealer 4,,Used,2015,Chevrolet,Silverado,1500 ltz,2025-05-05
"$18,992",Dealer 4,,Used,2019,Alfa romeo,Stelvio,,2025-05-05
"$18,995",Dealer 4,,Used,2020,KIA,Telluride,s,2025-05-05
"$18,995",Dealer 4,,Used,2017,Honda,CR-V,lx,2025-05-05
"$18,996",Dealer 4,,Used,2015,Porsche,Macan,s,2025-05-05
"$18,999",Dealer 4,,Used,2016,Nissan,Frontier,desert runner,2025-05-05
"$19,190",Dealer 4,,Used,2022,KIA,Sportage,lx,2025-05-05
"$19,200",Dealer 4,,Used,2018,Ford,F-150,xlt,2025-05-05
"$19,285",Dealer 4,,Used,2024,Chevrolet,Malibu,lt,2025-05-05
"$19,295",Dealer 4,,Used,2018,Toyota,Avalon,hybrid xle plus,2025-05-05
"$19,355",Dealer 4,,Used,2020,Ford,Fusion,se,2025-05-05
"$19,460",Dealer 4,,Used,2022,Nissan,Rogue,sport sv,2025-05-05
"$20,800",Dealer 4,,Used,2022,Toyota,Corolla,le,2025-05-05
"$19,486",Dealer 4,,Used,2020,Chevrolet,Traverse,ls,2025-05-05
"$19,498",Dealer 4,,Used,2020,Mazda,CX-5,grand touring,2025-05-05
"$19,498",Dealer 4,,Used,2019,Ford,F-150,lariat,2025-05-05
"$21,350",Dealer 4,,Used,2024,Hyundai,Elantra,sel,2025-05-05
"$19,500",Dealer 4,,Used,2015,Ford,F-150,xlt,2025-05-05
"$19,599",Dealer 4,,Used,2018,Toyota,Camry,xse,2025-05-05
"$19,600",Dealer 4,,Used,2022,Hyundai,Santa,fe xrt,2025-05-05
"$19,600",Dealer 4,,Used,2020,Ford,Mustang,ecoboost,2025-05-05
"$19,670",Dealer 4,,Used,2019,Mazda,CX-5,touring,2025-05-05
"$19,716",Dealer 4,,Used,2022,Hyundai,Sonata,se,2025-05-05
"$19,717",Dealer 4,,Used,2017,Subaru,Forester,touring,2025-05-05
"$19,754",Dealer 4,,Used,2021,Nissan,Rogue,sv,2025-05-05
"$19,766",Dealer 4,,Used,2020,Honda,Accord,sedan sport,2025-05-05
"$19,788",Dealer 4,,Used,2022,GMC,Terrain,sle,2025-05-05
"$19,795",Dealer 4,,Used,2018,Ford,Explorer,sport,2025-05-05
"$19,798",Dealer 4,,Used,2012,Toyota,4runner,limited,2025-05-05
"$19,800",Dealer 4,,Used,2015,Toyota,Highlander,limited,2025-05-05
"$19,900",Dealer 4,,Used,2020,Honda,CR-V,ex,2025-05-05
"$19,900",Dealer 4,,Used,2020,Volkswagen,Passat,2.0t sel,2025-05-05
"$23,800",Dealer 4,,Used,2020,Chevrolet,Traverse,lt cloth,2025-05-05
"$19,900",Dealer 4,,Used,2017,GMC,Yukon,xl sle,2025-05-05
"$19,971",Dealer 4,,Used,2021,Volkswagen,Tiguan,sel,2025-05-05
"$19,985",Dealer 4,,Used,2022,Ford,Escape,sel,2025-05-05
"$19,988",Dealer 4,,Used,2022,Chevrolet,Equinox,lt,2025-05-05
"$19,988",Dealer 4,,Used,2021,Chevrolet,Traverse,lt cloth,2025-05-05
"$19,990",Dealer 4,,Used,2020,Volkswagen,Passat,2.0t se,2025-05-05
"$19,998",Dealer 4,,Used,2016,Toyota,Rav4,hybrid xle,2025-05-05
"$19,998",Dealer 4,,Used,2016,Ford,Super,duty f-250 srw lariat,2025-05-05
"$19,999",Dealer 4,,Used,2014,Mercedes-benz,CLA,250,2025-05-05
"$20,375",Dealer 4,,Used,2022,Volkswagen,Taos,se,2025-05-05
"$20,439",Dealer 4,,Used,2020,Infiniti,QX50,luxe,2025-05-05
"$20,487",Dealer 4,,Used,2020,Mitsubishi,Outlander,phev sel,2025-05-05
"$20,498",Dealer 4,,Used,2021,Subaru,Crosstrek,limited,2025-05-05
"$20,500",Dealer 4,,Used,2024,KIA,Soul,lx,2025-05-05
"$20,500",Dealer 4,,Used,2018,Ford,Explorer,xlt,2025-05-05
