Condition_Year,Make_Model,Price,Vin
Pre-Owned 2017,Jeep Grand Cherokee Laredo,"$13,750",VIN: 1C4RJFAG5HC736557
Pre-Owned 2023,Dodge Durango GT Plus,"$31,500",VIN: 1C4RDJDG9PC574257
Pre-Owned 2022,Dodge Durango GT Plus,"$32,500",VIN: 1C4RDJDG0NC105345
Pre-Owned 2023,Dodge Durango GT,,VIN: 1C4RDHDG9PC553479
Pre-Owned 2024,Jeep Wrangler Sahara,"$40,000",VIN: 1C4PJXEN0RW173584
Pre-Owned 2024,Jeep Wrangler Sport S,"$33,500",VIN: 1C4PJXDN5RW156121
New 2025,Jeep Wrangler Sport S,"$55,950",VIN: 1C4PJXDN2SW511204
Pre-Owned 2019,Jeep Cherokee Latitude Plus,"$15,598",VIN: 1C4PJMLX6KD156504
Pre-Owned 2019,Jeep Cherokee Latitude Plus,"$13,999",VIN: 1C4PJMLB4KD158501
Pre-Owned 2021,Jeep Cherokee Trailhawk,"$24,498",VIN: 1C4PJMBX2MD219313
Pre-Owned 2019,Jeep Cherokee Latitude Plus,"$15,598",VIN: 1C4PJLLB9KD438957
Pre-Owned 2019,Jeep Cherokee Latitude Plus,"$19,000",VIN: 1C4PJLLB4KD172392
Pre-Owned 2021,Jeep Wrangler Unlimited Sahara 4xe,"$29,500",VIN: 1C4JJXP63MW682475
Pre-Owned 2023,Jeep Wrangler Rubicon,,VIN: 1C4HJXFNXPW537705
Pre-Owned 2021,Jeep Wrangler Unlimited Rubicon,"$33,998",VIN: 1C4HJXFG0MW542943
Pre-Owned 2021,Jeep Wrangler Unlimited Sahara,"$27,498",VIN: 1C4HJXEN8MW653546
Pre-Owned 2018,Jeep Wrangler Unlimited Sahara,"$26,869",VIN: 1C4HJXEN6JW255182
Pre-Owned 2018,Jeep Wrangler Unlimited Sahara,"$25,750",VIN: 1C4HJXEN2JW277583
Pre-Owned 2021,Jeep Wrangler Unlimited Sahara,"$26,000",VIN: 1C4HJXEGXMW516545
Pre-Owned 2021,Jeep Wrangler Unlimited Sahara,"$33,200",VIN: 1C4HJXEGXMW502211
Pre-Owned 2021,Jeep Wrangler Unlimited Sport,"$29,500",VIN: 1C4HJXDN9MW529142
Certified Pre-Owned 2018,Jeep Wrangler Unlimited Sport S,"$26,000",VIN: 1C4HJXDN7JW203710
Pre-Owned 2022,Jeep Wrangler Unlimited Willys,"$33,000",VIN: 1C4HJXDM4NW139381
Pre-Owned 2020,Jeep Wrangler Unlimited Sport S,"$24,250",VIN: 1C4HJXDG9LW163277
Pre-Owned 2019,Jeep Wrangler Unlimited Sport S,"$27,900",VIN: 1C4HJXDG5KW546275
Pre-Owned 2020,Jeep Wrangler Unlimited Willys,"$27,000",VIN: 1C4HJXDG2LW315772
Pre-Owned 2020,Jeep Wrangler Unlimited Sport,"$27,557",VIN: 1C4HJXDG1LW325385
Pre-Owned 2021,Jeep Wrangler Rubicon,"$30,000",VIN: 1C4HJXCN1MW842557
Pre-Owned 2023,Jeep Wrangler Willys,"$30,884",VIN: 1C4GJXAN4PW548878
Pre-Owned 2023,Jeep Wrangler Sport,"$25,800",VIN: 1C4GJXAN4PW546516
Pre-Owned 2019,Jeep Wrangler Sport S,"$24,669",VIN: 1C4GJXAGXKW564268
Pre-Owned 2016,Jeep Wrangler Unlimited Sahara,"$21,598",VIN: 1C4BJWEG6GL248874
Pre-Owned 2024,Acura Integra A-Spec Tech Package,"$32,998",VIN: 19UDE4H60RA019630
